Code,Name,Purchase Price,Tax,Retail Price,Category Code
7510000000000,Vive 100 500ml manzana,,0,12,1
7500000000000,Jumex tetrapack 1 lt piña,,0,20,1
7500000000000,Jumex tetrapack 1 lt naranja,,0,20,1
7500000000000,Jumex tetrapack 1 lt uva,,0,20,1
7500000000000,Cola cola sin azucar 600ml,,0,10,1
7510000000000,Volt lata 473ml guarana,,0,15,1
7500000000000,Valle frut mango 600ml,,0,11,1
75007614,Cola cola 600ml,,0,13,1
7500000000000,Coca cola light 600ml,,0,13,1
7500000000000,Agua nestle 4 lt,,0,0,1
75004699,Coca cola Ret. 500ml,,0,8,1
70847003656,Monster energy 473ml,,0,30,1
7500000000000,Sprite 600ml,,0,11,1
7500000000000,Fresca 600ml,,0,11,1
7500000000000,Huasteco 440ml,,0,12,2
7500000000000,Corona cero lata 335ml,,0,13,11
7500000000000,Valle frut manzana 600ml,,0,11,1
89826001415,Tecate lata 473ml,,0,15,11
7500000000000,Indio lata 473ml,,0,15,11
7500000000000,Corona extra lata 335ml,,0,0,11
7500000000000,Modelo lata 355ml,,0,15,11
7500000000000,Sol sal y limon  lata 355ml,,0,0,11
7500000000000,Sol clamato 473ml,,0,18,11
4030000000000,Winston 24's,,0,0,19
7500000000000,Victoria lata 473ml,,0,18,11
7500000000000,Camel 14's,,0,38,19
7500000000000,Presidente 200ml,,0,31,9
7500000000000,Rancho escondido 750ml,,0,55,9
7500000000000,Rancho escondido 200ml,,0,0,9
7500000000000,Rancho escondido 1.750 ml,,0,130,9
7610000000000,Licor de cafe Kahlua 1 lt,,0,176,9
7500000000000,Antillano oro 1 lt,,0,124,9
7500000000000,Appleton special 750ml,,0,122,9
7500000000000,Bacardi blanco 375ml,,0,72,9
7500000000000,Bacardi blanco 200ml,,0,42,9
7500000000000,Gran centenario reposado 950ml,,0,280,9
7500000000000,Vodka karat 1 lt,,0,124,9
7500000000000,Vodka oso negro 1 lt,,0,93,9
5410000000000,Vodka smirnoff 750ml,,0,157,9
82000000051,Vodka smirnoff 1 lt,,0,192,9
50196388,Buchanan's 12 años 750ml,,0,715,9
5000000000000,Red label J. Walker 700ml,,0,290,9
82184090473,Jack daniels 750ml,,0,403,9
7500000000000,Bacardi añejo 200ml,,0,34,9
80432402870,Passport 700ml,,0,176,9
50100000000000,William lawsons 750ml,,0,140,9
7500000000000,Bacardi blanco 980ml,,0,160,9
7500000000000,Bacardi blanco 750ml,,0,135,9
7500000000000,100 años azul reposado 700ml,,0,143,9
750000000000,Cabrito rep. con bot/375ml 1 lt,,0,142,9
7500000000000,Centenario azul reposado 950ml,,0,237,9
7500000000000,Centenario azul reposado 750ml,,0,186,9
7500000000000,Teq. Jarana reposado 1 lt,,0,121,9
50196265,Black & WHITE 750ml,,0,165,9
5000000000000,Red label J. walker 1 lt,,0,377,9
80432401774,Passport 1 lt,,0,235,9
7500000000000,Presidente 940ml,,0,127,9
7500000000000,Presidente 700ml,,0,100,9
7500000000000,Presidente 500ml,,0,76,9
8410000000000,Torres 5 750ml,,0,194,9
8410000000000,Torres 10 750ml,,0,306,9
7500000000000,Añejo los reyes 940ml,,0,72,9
7500000000000,Añejo los reyes 700ml,,0,59,9
7500000000000,Bacardi añejo 750ml,,0,117,9
7500000000000,Kraken black spiced 750ml,,0,176,9
7310000000000,Vodka absolut azul 750ml,,0,275,9
7310000000000,Vodka absolut mango 750ml,,0,275,9
7310000000000,Vodka absolut raspberri 750ml,,0,275,9
7500000000000,Anis mico Dulce 250ml,,0,35,9
7500000000000,Anis mico dulce 1 lt,,0,120,9
5010000000000,Crema de whisky baileys 750ml,,0,0,9
5010000000000,Crema de whisky baileys 1 lt,,0,0,9
7500000000000,Rompope coronado 900ml,,0,0,9
7500000000000,Rompope santa clara 1 lt,,0,0,9
89540468655,Ron malibu 750ml,,0,198,9
7500000000000,Don pedro 1 lt,,0,0,9
7500000000000,Ron appleton blanco 950ml,,0,0,9
7500000000000,Ron appleton blanco 750ml,,0,0,9
7500000000000,Ron appleton state 750ml,,0,0,9
7500000000000,Ron matusalem platino,,0,0,9
7500000000000,Cuervo especial reposado 990ml,,0,0,9
7500000000000,Cuervo tradicional reposado 950ml,,0,0,9
7500000000000,Cuervo tradicional reposado 695ml,,0,0,9
745000000000,El jimador reposado 700ml,,0,0,9
745000000000,El jimador reposado 200ml,,0,0,9
7500000000000,don pedro 200ml,,0,0,9
82184042397,Jack daniels honey 700ml,,0,0,9
7500000000000,Oso negro 250ml,,0,0,9
7500000000000,Sauza hacienda reposado 500ml,,0,0,9
7500000000000,Vodka Zaverich premium 1lt,,0,0,9
7500000000000,Charanda uruapan blanco 940ml,,0,0,9
7500000000000,Charanda uruapan blanco 355ml,,0,0,9
82000747345,Captain morgan 750ml,,0,0,9
80516135144,V.T. Riunite lambrusco 750ml,,0,0,9
7500000000000,100 Años Azul reposado 200ml,,0,0,9
745000000000,El jimador reposado 950ml,,0,0,9
721000000000,Vodka skyy 750ml,,0,0,9
5900000000000,Vodka wyborowa 1 lt,,0,0,9
7500000000000,Cuervo 1800 añejo 700ml,,0,0,9
7500000000000,Cuervo 1800 blanco 700ml,,0,0,9
7500000000000,Sauza hornitos reposado 200ml,,0,0,9
50196081,Black & white 1 lt,,0,0,9
50196913,Buchanans 18 años,,0,0,9
7500000000000,don pedro 500ml,,0,0,9
7500000000000,Matusalem clasico 750ml,,0,0,9
7500000000000,V.T. California tetra pak 1 lt,,0,0,9
7500000000000,Azteca de oro 700ml,,0,0,9
698000000000,Casco viejo joven 950ml,,0,0,9
4750000000000,Vodka Stolichnaya 750ml,,0,0,9
7500000000000,Cuervo especial reposado 695ml,,0,0,9
7500000000000,Antillano oro 250ml,,0,0,9
5000000000000,Passport 200ml,,0,0,9
7500000000000,Antillano blanco 1 lt,,0,0,9
7500000000000,Bacardi añejo 1 lt,,0,0,9
7500000000000,Cocktel piña colada esperry 750ml,,0,0,9
7500000000000,Jerez 3 coronas 1 lt,,0,0,9
7500000000000,Cazadores reposado 1 lt,,0,0,9
759000000000,Teq. 3 caballos reposado 200ml,,0,0,9
7500000000000,Cocktel medias de seda sperry 750ml,,0,0,9
7500000000000,100 años verde añejo 700ml,,0,0,9
7510000000000,Don julio 70 añejo 750ml,,0,0,9
7310000000000,Vodka absolut pear 750ml,,0,0,9
7310000000000,Vodka absolut citron 750ml,,0,0,9
7310000000000,Vodka absolut mandarina 750ml,,0,0,9
7510000000000,Don julio reposado 750ml,,0,0,9
5010000000000,Wky. clan mac gregor 750ml,,0,0,9
5010000000000,Wky. j & b 750ml,,0,0,9
5010000000000,Wky. j & b 1 lt,,0,0,9
7500000000000,Ron baraima blanco 700ml,,0,0,9
745000000000,Herradura blanco 700ml,,0,0,9
750000000000,San matias reposado 250ml,,0,0,9
745000000000,Herradura reposado 700ml,,0,0,9
7510000000000,Suavitel momentos magicos besos de flores 750ml,,0,0,13
7510000000000,Suavitel dulces placeres fresas y chocolate 750ml,,0,0,13
7510000000000,Suavitel dulces placeres toronja y flor de cereza 750ml,,0,0,13
7510000000000,Suavitel momentos magicos abrazo de sol 750ml,,0,0,13
7510000000000,Suavitel complete armonia de durazno 800ml,,0,0,13
7510000000000,Suavitel complete fresca primavera 800ml,,0,22,13
7510000000000,Suavitel momentos magicos abrazo de amor 750ml,,0,0,13
7510000000000,Suavitel complete fresco aroma de sol 800ml,,0,22,13
7510000000000,Suavitel complete anochecer 800ml,,0,22,13
7510000000000,Suavitel complete orquideas blancas 800ml,,0,22,13
7510000000000,Suavitel complete acqua 800ml,,0,22,13
7500000000000,Ensueño max Zero enjuague rocio de violetas 850ml,,0,17,13
7500000000000,Ensueño max Zero enjuague sensacion natural 850ml,,0,17,13
7500000000000,Ensueño Zero enjuague frescura primaveral 850ml,,0,0,13
7500000000000,Ensueño naturela coco   karite 850ml,,0,18,13
7500000000000,Ensueño naturela pepino   bambu 850ml,,0,0,13
7500000000000,Ensueño naturela avena   almendra 850ml,,0,0,13
7500000000000,Ensueño bebe con aloe vera 850ml,,0,17,13
7500000000000,Ensueño max fresca armonia 850ml,,0,17,13
7500000000000,Ensueño max fresco verano 850ml,,0,17,13
7500000000000,Ensueño naturela manzanilla   aloe 850ml,,0,0,13
7500000000000,Jabon det. ace 250gr,,0,10,13
7500000000000,Jabon ace Det. 500gr,,0,18,13
7500000000000,Det Maestro limpio 500gr,,0,0,13
7500000000000,Det. Bold 3 en 1  850gr,,0,0,13
7500000000000,Det Ace 900gr,,0,32,13
7500000000000,Det. roma de 250gr,,0,8,13
7500000000000,Det. blanca Nieves 250gr,,0,9,13
7500000000000,Det. Foca 250gr,,0,9,13
7500000000000,Det. roma 500gr,,0,16,13
7500000000000,Det. Maestro limpio 250gr,,0,0,13
7500000000000,Det. bold 3 en 1 500gr,,0,14,13
7500000000000,Det. ariel 850gr,,0,33,13
7500000000000,Det. Foca 1 kg,,0,0,13
120100,Jabon pasta tepeyac,,0,14,13
7500000000000,Det. salvo 250gr,,0,9,13
